week,counter,query,date_clear
01.01.2023 - 31.01.2023,19349,вагнер +зеки,31.01.2023
01.02.2023 - 28.02.2023,15253,вагнер +зеки,28.02.2023
01.03.2021 - 31.03.2021,0,+когда закончится сво,31.03.2021
01.04.2021 - 30.04.2021,0,+когда закончится сво,30.04.2021
01.05.2021 - 31.05.2021,0,+когда закончится сво,31.05.2021
01.06.2021 - 30.06.2021,0,+когда закончится сво,30.06.2021
01.07.2021 - 31.07.2021,0,+когда закончится сво,31.07.2021
01.08.2021 - 31.08.2021,0,+когда закончится сво,31.08.2021
01.09.2021 - 30.09.2021,0,+когда закончится сво,30.09.2021
01.10.2021 - 31.10.2021,0,+когда закончится сво,31.10.2021
01.11.2021 - 30.11.2021,0,+когда закончится сво,30.11.2021
01.12.2021 - 31.12.2021,0,+когда закончится сво,31.12.2021
01.01.2022 - 31.01.2022,0,+когда закончится сво,31.01.2022
01.02.2022 - 28.02.2022,0,+когда закончится сво,28.02.2022
01.03.2022 - 31.03.2022,133,+когда закончится сво,31.03.2022
01.04.2022 - 30.04.2022,445,+когда закончится сво,30.04.2022
01.05.2022 - 31.05.2022,1000,+когда закончится сво,31.05.2022
01.06.2022 - 30.06.2022,1347,+когда закончится сво,30.06.2022
01.07.2022 - 31.07.2022,1778,+когда закончится сво,31.07.2022
01.08.2022 - 31.08.2022,3382,+когда закончится сво,31.08.2022
01.09.2022 - 30.09.2022,11462,+когда закончится сво,30.09.2022
01.10.2022 - 31.10.2022,28107,+когда закончится сво,31.10.2022
01.11.2022 - 30.11.2022,29595,+когда закончится сво,30.11.2022
01.12.2022 - 31.12.2022,21815,+когда закончится сво,31.12.2022
01.01.2023 - 31.01.2023,25413,+когда закончится сво,31.01.2023
01.02.2023 - 28.02.2023,23391,+когда закончится сво,28.02.2023
01.03.2021 - 31.03.2021,1123,мобилизация отсрочка,31.03.2021
01.04.2021 - 30.04.2021,1021,мобилизация отсрочка,30.04.2021
01.05.2021 - 31.05.2021,742,мобилизация отсрочка,31.05.2021
01.06.2021 - 30.06.2021,886,мобилизация отсрочка,30.06.2021
01.07.2021 - 31.07.2021,521,мобилизация отсрочка,31.07.2021
01.08.2021 - 31.08.2021,508,мобилизация отсрочка,31.08.2021
01.09.2021 - 30.09.2021,808,мобилизация отсрочка,30.09.2021
01.10.2021 - 31.10.2021,728,мобилизация отсрочка,31.10.2021
01.11.2021 - 30.11.2021,802,мобилизация отсрочка,30.11.2021
01.12.2021 - 31.12.2021,799,мобилизация отсрочка,31.12.2021
01.01.2022 - 31.01.2022,665,мобилизация отсрочка,31.01.2022
01.02.2022 - 28.02.2022,2149,мобилизация отсрочка,28.02.2022
01.03.2022 - 31.03.2022,5829,мобилизация отсрочка,31.03.2022
01.04.2022 - 30.04.2022,3197,мобилизация отсрочка,30.04.2022
01.05.2022 - 31.05.2022,6530,мобилизация отсрочка,31.05.2022
01.06.2022 - 30.06.2022,1846,мобилизация отсрочка,30.06.2022
01.07.2022 - 31.07.2022,1621,мобилизация отсрочка,31.07.2022
01.08.2022 - 31.08.2022,1488,мобилизация отсрочка,31.08.2022
01.09.2022 - 30.09.2022,1152433,мобилизация отсрочка,30.09.2022
01.10.2022 - 31.10.2022,1426238,мобилизация отсрочка,31.10.2022
01.11.2022 - 30.11.2022,168560,мобилизация отсрочка,30.11.2022
01.12.2022 - 31.12.2022,82885,мобилизация отсрочка,31.12.2022
01.01.2023 - 31.01.2023,163594,мобилизация отсрочка,31.01.2023
01.02.2023 - 28.02.2023,75360,мобилизация отсрочка,28.02.2023
01.03.2021 - 31.03.2021,0,мобилизация избежать,31.03.2021
01.04.2021 - 30.04.2021,0,мобилизация избежать,30.04.2021
01.05.2021 - 31.05.2021,0,мобилизация избежать,31.05.2021
01.06.2021 - 30.06.2021,0,мобилизация избежать,30.06.2021
01.07.2021 - 31.07.2021,0,мобилизация избежать,31.07.2021
01.08.2021 - 31.08.2021,0,мобилизация избежать,31.08.2021
01.09.2021 - 30.09.2021,0,мобилизация избежать,30.09.2021
01.10.2021 - 31.10.2021,0,мобилизация избежать,31.10.2021
01.11.2021 - 30.11.2021,0,мобилизация избежать,30.11.2021
01.12.2021 - 31.12.2021,0,мобилизация избежать,31.12.2021
01.01.2022 - 31.01.2022,0,мобилизация избежать,31.01.2022
01.02.2022 - 28.02.2022,0,мобилизация избежать,28.02.2022
01.03.2022 - 31.03.2022,0,мобилизация избежать,31.03.2022
01.04.2022 - 30.04.2022,0,мобилизация избежать,30.04.2022
01.05.2022 - 31.05.2022,4919,мобилизация избежать,31.05.2022
01.06.2022 - 30.06.2022,799,мобилизация избежать,30.06.2022
01.07.2022 - 31.07.2022,975,мобилизация избежать,31.07.2022
01.08.2022 - 31.08.2022,780,мобилизация избежать,31.08.2022
01.09.2022 - 30.09.2022,128820,мобилизация избежать,30.09.2022
01.10.2022 - 31.10.2022,34731,мобилизация избежать,31.10.2022
01.11.2022 - 30.11.2022,5266,мобилизация избежать,30.11.2022
01.12.2022 - 31.12.2022,3334,мобилизация избежать,31.12.2022
01.01.2023 - 31.01.2023,4448,мобилизация избежать,31.01.2023
01.02.2023 - 28.02.2023,2053,мобилизация избежать,28.02.2023
01.03.2021 - 31.03.2021,1775,помощь беженцам,31.03.2021
01.04.2021 - 30.04.2021,1912,помощь беженцам,30.04.2021
01.05.2021 - 31.05.2021,2025,помощь беженцам,31.05.2021
01.06.2021 - 30.06.2021,1725,помощь беженцам,30.06.2021
01.07.2021 - 31.07.2021,940,помощь беженцам,31.07.2021
01.08.2021 - 31.08.2021,1356,помощь беженцам,31.08.2021
01.09.2021 - 30.09.2021,1617,помощь беженцам,30.09.2021
01.10.2021 - 31.10.2021,1976,помощь беженцам,31.10.2021
01.11.2021 - 30.11.2021,4702,помощь беженцам,30.11.2021
01.12.2021 - 31.12.2021,2592,помощь беженцам,31.12.2021
01.01.2022 - 31.01.2022,1846,помощь беженцам,31.01.2022
01.02.2022 - 28.02.2022,103990,помощь беженцам,28.02.2022
01.03.2022 - 31.03.2022,199315,помощь беженцам,31.03.2022
01.04.2022 - 30.04.2022,119667,помощь беженцам,30.04.2022
01.05.2022 - 31.05.2022,61490,помощь беженцам,31.05.2022
01.06.2022 - 30.06.2022,43660,помощь беженцам,30.06.2022
01.07.2022 - 31.07.2022,37353,помощь беженцам,31.07.2022
01.08.2022 - 31.08.2022,37972,помощь беженцам,31.08.2022
01.09.2022 - 30.09.2022,41964,помощь беженцам,30.09.2022
01.10.2022 - 31.10.2022,46507,помощь беженцам,31.10.2022
01.11.2022 - 30.11.2022,35155,помощь беженцам,30.11.2022
01.12.2022 - 31.12.2022,27046,помощь беженцам,31.12.2022
01.01.2023 - 31.01.2023,19015,помощь беженцам,31.01.2023
01.02.2023 - 28.02.2023,16661,помощь беженцам,28.02.2023
01.03.2021 - 31.03.2021,553,+зачем !украина,31.03.2021
01.04.2021 - 30.04.2021,2905,+зачем !украина,30.04.2021
01.05.2021 - 31.05.2021,455,+зачем !украина,31.05.2021
01.06.2021 - 30.06.2021,468,+зачем !украина,30.06.2021
01.07.2021 - 31.07.2021,580,+зачем !украина,31.07.2021
01.08.2021 - 31.08.2021,476,+зачем !украина,31.08.2021
01.09.2021 - 30.09.2021,517,+зачем !украина,30.09.2021
01.10.2021 - 31.10.2021,781,+зачем !украина,31.10.2021
01.11.2021 - 30.11.2021,2153,+зачем !украина,30.11.2021
01.12.2021 - 31.12.2021,3591,+зачем !украина,31.12.2021
01.01.2022 - 31.01.2022,10082,+зачем !украина,31.01.2022
01.02.2022 - 28.02.2022,53310,+зачем !украина,28.02.2022
01.03.2022 - 31.03.2022,38883,+зачем !украина,31.03.2022
01.04.2022 - 30.04.2022,17400,+зачем !украина,30.04.2022
01.05.2022 - 31.05.2022,9358,+зачем !украина,31.05.2022
01.06.2022 - 30.06.2022,6294,+зачем !украина,30.06.2022
01.07.2022 - 31.07.2022,5316,+зачем !украина,31.07.2022
01.08.2022 - 31.08.2022,5285,+зачем !украина,31.08.2022
01.09.2022 - 30.09.2022,13277,+зачем !украина,30.09.2022
01.10.2022 - 31.10.2022,11832,+зачем !украина,31.10.2022
01.11.2022 - 30.11.2022,9645,+зачем !украина,30.11.2022
01.12.2022 - 31.12.2022,5583,+зачем !украина,31.12.2022
01.01.2023 - 31.01.2023,6123,+зачем !украина,31.01.2023
01.02.2023 - 28.02.2023,4593,+зачем !украина,28.02.2023
01.03.2021 - 31.03.2021,16,предсказания зосимы,31.03.2021
01.04.2021 - 30.04.2021,32,предсказания зосимы,30.04.2021
01.05.2021 - 31.05.2021,4,предсказания зосимы,31.05.2021
01.06.2021 - 30.06.2021,11,предсказания зосимы,30.06.2021
01.07.2021 - 31.07.2021,66,предсказания зосимы,31.07.2021
01.08.2021 - 31.08.2021,29,предсказания зосимы,31.08.2021
01.09.2021 - 30.09.2021,22,предсказания зосимы,30.09.2021
01.10.2021 - 31.10.2021,24,предсказания зосимы,31.10.2021
01.11.2021 - 30.11.2021,25,предсказания зосимы,30.11.2021
01.12.2021 - 31.12.2021,25,предсказания зосимы,31.12.2021
01.01.2022 - 31.01.2022,18,предсказания зосимы,31.01.2022
01.02.2022 - 28.02.2022,247,предсказания зосимы,28.02.2022
01.03.2022 - 31.03.2022,1423,предсказания зосимы,31.03.2022
01.04.2022 - 30.04.2022,279,предсказания зосимы,30.04.2022
01.05.2022 - 31.05.2022,518,предсказания зосимы,31.05.2022
01.06.2022 - 30.06.2022,298,предсказания зосимы,30.06.2022
01.07.2022 - 31.07.2022,739,предсказания зосимы,31.07.2022
01.08.2022 - 31.08.2022,323,предсказания зосимы,31.08.2022
01.09.2022 - 30.09.2022,627,предсказания зосимы,30.09.2022
01.10.2022 - 31.10.2022,641,предсказания зосимы,31.10.2022
01.11.2022 - 30.11.2022,351,предсказания зосимы,30.11.2022
01.12.2022 - 31.12.2022,831,предсказания зосимы,31.12.2022
01.01.2023 - 31.01.2023,15784,предсказания зосимы,31.01.2023
01.02.2023 - 28.02.2023,6917,предсказания зосимы,28.02.2023
01.03.2021 - 31.03.2021,227,предсказания сидика,31.03.2021
01.04.2021 - 30.04.2021,286,предсказания сидика,30.04.2021
01.05.2021 - 31.05.2021,281,предсказания сидика,31.05.2021
01.06.2021 - 30.06.2021,1503,предсказания сидика,30.06.2021
01.07.2021 - 31.07.2021,1240,предсказания сидика,31.07.2021
01.08.2021 - 31.08.2021,3989,предсказания сидика,31.08.2021
01.09.2021 - 30.09.2021,1914,предсказания сидика,30.09.2021
01.10.2021 - 31.10.2021,741,предсказания сидика,31.10.2021
01.11.2021 - 30.11.2021,1776,предсказания сидика,30.11.2021
01.12.2021 - 31.12.2021,4675,предсказания сидика,31.12.2021
01.01.2022 - 31.01.2022,3353,предсказания сидика,31.01.2022
01.02.2022 - 28.02.2022,15123,предсказания сидика,28.02.2022
01.03.2022 - 31.03.2022,17075,предсказания сидика,31.03.2022
01.04.2022 - 30.04.2022,4816,предсказания сидика,30.04.2022
01.05.2022 - 31.05.2022,2764,предсказания сидика,31.05.2022
01.06.2022 - 30.06.2022,1945,предсказания сидика,30.06.2022
01.07.2022 - 31.07.2022,1490,предсказания сидика,31.07.2022
01.08.2022 - 31.08.2022,1790,предсказания сидика,31.08.2022
01.09.2022 - 30.09.2022,3966,предсказания сидика,30.09.2022
01.10.2022 - 31.10.2022,43111,предсказания сидика,31.10.2022
01.11.2022 - 30.11.2022,51357,предсказания сидика,30.11.2022
01.12.2022 - 31.12.2022,15468,предсказания сидика,31.12.2022
01.01.2023 - 31.01.2023,38552,предсказания сидика,31.01.2023
01.02.2023 - 28.02.2023,55763,предсказания сидика,28.02.2023
01.03.2021 - 31.03.2021,7325,путин болен,31.03.2021
01.04.2021 - 30.04.2021,4543,путин болен,30.04.2021
01.05.2021 - 31.05.2021,5117,путин болен,31.05.2021
01.06.2021 - 30.06.2021,4895,путин болен,30.06.2021
01.07.2021 - 31.07.2021,4185,путин болен,31.07.2021
